Year,Region,Hazard.Event,Quarter,Duration,Fatalities,Injuries,Property.Damage,Inflation,Government.Overnight.Bank.Lending.Rate,X1.yr.risk.free.rate,X10.yr.risk.free.rate,Discountf,dwaboutthis,Presentvalue
1995,2,Flooding,2,1,0,0,241560,0.0304,0.066,0.067,0.074,1.696655031,1.0304,416026.97900580143
1995,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,31184,0.0304,0.066,0.067,0.074,1.696655031,1.0304,53706.678727094346
1995,3,Hail,2,1,0,0,147804,0.0304,0.066,0.067,0.074,1.696655031,1.0304,254555.60359734012
1995,3,Hurricane/Tropical Storm,3,6,0,0,3771040,0.0304,0.066,0.067,0.074,1.696655031,1.0304,6446235.251699028
1995,4,Severe Storm/Thunder Storm/ Wind,2,1,0,0,15038,0.0304,0.066,0.067,0.074,1.696655031,1.0304,25899.21224660226
1995,4,Severe Storm/Thunder Storm,2,1,0,0,307053,0.0304,0.066,0.067,0.074,1.696655031,1.0304,528822.3711900495
1995,2,Lightning,2,1,0,10,0,0.0304,0.066,0.067,0.074,1.696655031,1.0304,0
1995,2,Severe Storm/Thunder Storm,2,1,0,0,71381,0.0304,0.066,0.067,0.074,1.696655031,1.0304,122936.0067412366
1995,3,Tornado,1,1,0,0,164844948,0.0304,0.066,0.067,0.074,1.696655031,1.0304,286037898.4764397
1995,5,Severe Storm/Thunder Storm/ Wind,2,1,0,0,16975,0.0304,0.066,0.067,0.074,1.696655031,1.0304,29235.21265368223
1995,1,Tornado,4,1,0,0,1285676,0.0304,0.066,0.067,0.074,1.696655031,1.0304,2181348.653635956
1995,5,Severe Storm/Thunder Storm,2,1,0,0,149024,0.0304,0.066,0.067,0.074,1.696655031,1.0304,256656.74995595525
1995,2,Hurricane/Tropical Storm,3,6,0,0,3423676,0.0304,0.066,0.067,0.074,1.696655031,1.0304,5852449.436122639
1996,1,Severe Storm/Thunder Storm/ Wind,1,1,0,0,232643,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,391970.67774740094
1996,3,Flooding,1,1,0,0,85949,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,144811.95557876816
1996,3,Lightning,3,1,0,0,1733016,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,2879428.140813244
1996,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,305848,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,508170.3446543189
1996,1,Winter Weather,1,1,23,0,0,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,0
1996,1,Winter Weather,1,1,0,0,106675,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,179732.3454765628
1996,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,314408,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,522392.8936009884
1996,4,Lightning,2,1,0,11,0,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,0
1996,2,Hurricane/Tropical Storm,3,1,0,0,13037192,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,21661460.43774858
1996,5,Tornado,3,1,0,0,1129336,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,1876406.1375275622
1996,1,Wind,1,1,0,0,26124,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,44015.25936939045
1996,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,217806,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,361887.44110727735
1996,1,Winter Weather,4,1,25,0,0,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,0
1996,2,Tornado,4,1,0,0,3916236,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,6461637.179822916
1996,2,Hurricane/Tropical Storm,3,1,0,0,12367096,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,20548087.405158926
1996,1,Severe Storm/Thunder Storm/ Wind,1,1,0,0,6042782,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,10181236.297760066
1996,2,Lightning,3,1,0,0,167761,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,278737.0366638107
1996,1,Winter Weather,1,1,0,0,122945,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,207145.0031836514
1996,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,162165,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,271325.59104758734
1996,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,74623,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,124855.11411675831
1996,4,Tornado,1,1,0,0,492944,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,830541.1887377433
1996,1,Winter Weather,1,1,0,0,0,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,0
1996,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,173072,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,287561.33075911
1996,1,Severe Storm/Thunder Storm/ Wind,1,1,0,0,851886,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,1435307.8871211358
1996,2,Severe Storm/Thunder Storm/ Wind,1,1,0,0,8658,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,14587.510167668906
1996,2,Flooding,3,1,0,0,2882844,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,4789881.997150987
1996,1,Severe Storm/Thunder Storm/ Wind,1,1,12,36,1618489,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,2726925.9348302474
1996,4,Lightning,3,1,0,0,3064508,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,5091719.045264045
1996,4,Tornado,1,1,0,0,79299,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,133607.6425024228
1996,1,Severe Storm/Thunder Storm/ Wind,1,1,0,0,241536,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,406954.1298057377
1996,2,Hurricane/Tropical Storm,3,1,10,0,14333378,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,23815089.97384528
1996,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,248075,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,415065.49501514033
1996,1,Tornado,3,1,0,0,216593,0.0283,0.0601,0.0622,0.0726,1.649961131,1.0283,359872.02616892336
1997,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,80773,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,130855.61849246689
1997,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,376247,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,609535.7841226052
1997,3,Tornado,3,1,0,11,3107974,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,5035047.107678386
1997,5,Lightning,3,1,0,0,3360901,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,5444799.364230009
1997,2,Hail,2,1,0,0,0,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,0
1997,4,Lightning,3,1,0,0,4648123,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,7530152.526141913
1997,4,Severe Storm/Thunder Storm/ Wind,2,1,0,49,0,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,0
1997,3,Severe Storm/Thunder Storm/ Wind,3,1,0,0,313904,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,508537.53193838696
1997,2,Severe Storm/Thunder Storm/ Wind,4,1,0,0,75582,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,121701.339085482
1997,2,Severe Storm/Thunder Storm/ Wind,3,1,0,25,8266818,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,13392588.88929046
1997,5,Severe Storm/Thunder Storm/ Wind,2,1,0,0,748293,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,1219683.1604140487
1997,4,Severe Storm/Thunder Storm/ Wind,3,1,0,49,487401,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,789609.8858386695
1997,1,Flooding,3,1,0,0,1678568,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,2719349.9538417934
1997,2,Tornado,2,1,0,13,347475,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,566368.262385017
1997,3,Severe Storm/Thunder Storm/ Wind,4,1,0,0,34138,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,54968.647478238
1997,3,Severe Storm/Thunder Storm/ Wind,1,1,0,0,86147,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,141274.79550294438
1997,1,Winter Weather,1,1,0,0,594132,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,974333.1375643419
1997,1,Wind,2,1,0,68,44940,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,73250.1322730633
1997,3,Severe Storm/Thunder Storm/ Wind,2,1,0,10,287238,0.0247,0.0619,0.0635,0.0716,1.610189451,1.0247,468184.72393970075
1998,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,310730,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,496232.3916614676
1998,2,Lightning,2,1,0,0,449784,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,718300.0999293971
1998,2,Severe Storm/Thunder Storm,3,1,0,0,807025,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,1283516.2948779766
1998,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,145553,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,231491.77196291828
1998,2,Tornado,1,1,0,0,411319,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,659581.1295464359
1998,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,306450,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,489397.27874571737
1998,1,Flooding,1,2,0,0,865202,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,1387416.8527246139
1998,1,Severe Storm/Thunder Storm/ Wind,2,1,0,36,0,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,0
1998,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,424833,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,675666.8976820983
1998,4,Tornado,1,1,0,0,3393627,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,5441937.595684329
1998,2,Hurricane/Tropical Storm,3,1,0,0,55436663,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,88168099.24619314
1998,2,Lightning,3,1,0,0,1223972,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,1946641.06623015
1998,5,Tornado,2,1,0,0,29712,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,47449.73713849814
1998,2,Hail,2,1,0,0,719997,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,1149827.288318095
1998,6,Tornado,2,1,0,23,7597863,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,12133703.626962872
1998,1,Lightning,3,1,0,0,79957,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,127165.96436239073
1998,2,Lightning,3,1,11,11,0,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,0
1998,2,Severe Storm/Thunder Storm/ Wind,1,1,0,0,65354,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,104800.08251594935
1998,4,Tornado,1,1,0,0,1275642,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,2045588.439281615
1998,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,818518,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,1307164.2414892712
1998,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,146202,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,232523.9606502276
1998,1,Wind,1,1,0,0,162736,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,260959.48569812917
1998,6,Tornado,2,1,12,110,16162699,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,25811652.497262612
1998,6,Tornado,2,1,0,0,4453619,0.0166,0.0605,0.057,0.0593,1.583896765,1.0166,7112380.548768879
1999,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,79022,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,123996.40898702382
1999,2,Severe Storm/Thunder Storm/ Wind,1,1,0,21,2828393,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,4458961.62776881
1999,1,Winter Weather,1,2,0,0,30432669,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,47977103.359253615
1999,2,Lightning,3,1,0,12,0,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,0
1999,6,Tornado,2,1,0,0,8175,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,12827.701696602462
1999,1,Heat,3,6,16,0,0,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,0
1999,2,Tornado,2,1,0,0,403671,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,633415.4338310963
1999,1,Lightning,2,1,0,0,292374,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,458775.1016321038
1999,4,Hail,3,1,0,0,8282,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,12934.9104471457
1999,2,Heat,3,12,0,175,0,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,0
1999,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,154572,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,241412.09582663668
1999,2,Flooding,2,1,0,0,410606,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,644297.404628153
1999,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,1006887,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,1572566.1887702476
1999,5,Severe Storm/Thunder Storm/ Wind,3,1,0,0,12000604,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,18742663.372574072
1999,3,Lightning,2,1,0,35,0,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,0
1999,1,Hail,2,1,0,0,73537,0.0189,0.0563,0.0573,0.0636,1.554516405,1.0189,115389.688032178
2000,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,15772,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,24162.830700003444
2000,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,81241,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,124461.86462712273
2000,3,Severe Storm/Thunder Storm/ Wind,2,1,11,11,0,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,0
2000,1,Severe Storm/Thunder Storm/ Wind,2,1,0,23,0,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,0
2000,3,Severe Storm/Thunder Storm/ Wind,2,1,0,12,0,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,0
2000,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,1968850,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,2994377.41914359
2000,2,Flooding,3,1,0,0,152892,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,232529.82825898458
2000,2,Flooding,3,1,0,0,428677,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,651964.714887481
2000,2,Flooding,3,1,0,0,1171898,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,1782311.963196554
2000,2,Hail,2,1,0,0,32569,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,49895.96963406113
2000,1,Lightning,2,1,0,0,6622331,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,10145464.290666021
2000,1,Severe Storm/Thunder Storm/ Wind,4,1,0,0,16704,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,25220.126287871997
2000,2,Lightning,3,1,0,11,0,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,0
2000,2,Flooding,3,1,0,0,30762391,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,46785793.21394013
2000,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,232429,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,353495.7712137164
2000,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,33504,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,50955.44152728082
2000,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,45668,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,69455.38155646672
2000,1,Heat,3,1,11,0,0,0.0296,0.0705,0.0689,0.0679,1.509825568,1.0296,0
2001,2,Fog,4,1,10,109,217925,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,320004.60692275
2001,2,Severe Storm/Thunder Storm/ Wind,1,1,0,0,50219,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,75296.61212179261
2001,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,255137,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,379893.1129855531
2001,2,Wind/ Winter Weather,2,1,0,0,0,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,0
2001,2,Lightning,2,1,0,0,2863822,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,4264164.956931032
2001,2,Flooding,1,1,10,0,726180,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,1088808.8928613346
2001,2,Tornado,3,1,0,471,127652985,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,188755471.96534997
2001,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,82604,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,122995.45226705115
2001,2,Tornado,3,1,0,0,11943530,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,17660430.283571642
2001,2,Lightning,3,1,0,0,388374,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,574273.4309665445
2001,2,Lightning,2,1,0,0,321668,0.0282,0.044,0.0395,0.0566,1.46841623,1.0282,478956.2386789721
2002,1,Severe Storm/Thunder Storm/ Wind,4,1,0,0,78879,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,113801.536501902
2002,2,Wind/ Winter Weather,1,1,12,0,0,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,0
2002,4,Severe Storm/Thunder Storm/ Wind,2,1,0,0,29766,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,43324.98592707297
2002,1,Winter Weather,4,2,0,0,183566160,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,264837422.60619408
2002,1,Flooding,2,1,0,0,775638,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,1128956.0382484389
2002,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,43504,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,63320.90935199163
2002,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,402640,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,583470.9775372157
2002,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,168490,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,245240.43804516984
2002,4,Severe Storm/Thunder Storm/ Wind,3,1,0,11,122225,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,177117.87261446007
2002,2,Lightning,3,1,0,0,437610,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,634146.469501443
2002,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,157362,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,228035.3664991341
2002,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,151307,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,219260.9854913161
2002,3,Severe Storm/Thunder Storm/ Wind,4,1,0,0,46676,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,67341.123971688
2002,4,Severe Storm/Thunder Storm/ Wind,2,1,0,0,29541,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,42997.49409634021
2002,1,Tornado,4,1,0,0,4018482,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,5797606.790213316
2002,1,Severe Storm/Thunder Storm/ Wind,4,1,0,0,170615,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,246152.32381587
2002,1,Tornado,4,1,0,0,30930,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,44623.81019034
2002,1,Wind,1,1,0,0,14403,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,21056.516512109778
2002,4,Severe Storm/Thunder Storm/ Wind,3,1,0,0,97489,0.0178,0.0192,0.0228,0.0521,1.442735538,1.0178,141272.6061224062
2003,1,Lightning,3,1,0,0,1627366,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,2311688.1527718375
2003,1,Severe Storm/Thunder Storm/ Wind,1,1,0,0,15720,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,22561.995972018805
2003,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,14336,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,20364.417935570156
2003,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,16032,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,22773.601307412162
2003,1,Hail,2,1,0,11,0,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,0
2003,1,Flooding,1,1,0,0,16417916,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,23563673.96061979
2003,1,Hail,2,1,0,0,16799,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,23986.55744761165
2003,4,Lightning,3,1,0,11,0,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,0
2003,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,16944,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,24193.59660648442
2003,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,50228,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,71718.36463352806
2003,3,Lightning,2,1,0,0,786330,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,1122766.2192856995
2003,3,Severe Storm/Thunder Storm/ Wind,2,1,0,0,474989,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,678216.0209228889
2003,3,Lightning,3,1,0,0,2551339,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,3624200.1737806657
2003,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,1713125,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,2433509.5895559164
2003,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,72958,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,103637.5002611138
2003,3,Lightning,1,1,0,0,1084007,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,1555811.8045572639
2003,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,34826,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,49726.52239243546
2003,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,147534,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,209573.38418710988
2003,1,Wind,1,1,0,23,772071,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,1108108.3201089397
2003,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,4704239,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,6682414.136775155
2003,1,Flooding,3,1,0,0,171835,0.02085,0.0131,0.0143,0.0454,1.413199665,1.0209,244093.17494131543
2004,2,Winter Weather,1,2,0,0,52567926,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,73851612.59126328
2004,2,Wind,1,1,0,0,248099,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,348549.2509687338
2004,1,Winter Weather,1,2,0,0,30854,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,43346.158547149775
2004,1,Wind,1,1,0,0,32287,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,45359.35117040983
2004,1,Wind,1,1,0,0,147233,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,206844.65422222414
2004,5,Tornado,3,1,0,37,28198805,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,39150838.94668521
2004,4,Lightning,3,1,0,0,2407522,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,3342570.9381160466
2004,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,576315,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,804886.5635911765
2004,2,Coastal,2,1,23,0,0,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,0
2004,2,Hurricane/Tropical Storm,3,1,0,38,68683545,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,95359303.65071875
2004,3,Severe Storm/Thunder Storm/ Wind,3,1,0,33,4387992,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,6092228.663283537
2004,3,Severe Storm/Thunder Storm/ Wind,3,1,0,0,94046,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,130572.19267199292
2004,1,Lightning,2,1,0,0,153685,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,214637.81356638292
2004,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,1934538,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,2701792.670599494
2004,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,322683,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,450661.89670456544
2004,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,2158091,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,2996264.3159272466
2004,1,Flooding,3,2,0,0,261343,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,362845.0816566004
2004,1,Flooding,3,1,0,0,56691507,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,78709720.50772637
2004,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,30334,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,42115.31476630833
2004,4,Tornado,4,1,0,11,0,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,0
2004,1,Flooding,3,1,0,0,121857,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,169184.60840898115
2004,1,Flooding,3,1,0,0,286952,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,398400.2704167504
2004,1,Wind,3,1,0,0,76921,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,106796.07460734498
2004,1,Wind,3,2,0,0,77262,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,107269.51438895345
2004,1,Wind,3,2,0,0,85172,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,118251.65125852221
2004,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,76715,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,106510.06699734105
2004,3,Tornado,3,1,0,0,5049020,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,7009990.985738316
2004,2,Severe Storm/Thunder Storm/ Wind,3,1,0,0,156617,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,217444.92163100519
2004,3,Tornado,3,1,0,36,1622927,0.0239,0.0156,0.0215,0.0482,1.380212584,1.0239,2253249.8664119625
2005,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,381716,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,519599.4317239552
2005,1,Wind,2,1,0,0,75201,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,102365.10092601084
2005,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,87051,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,118495.55724937395
2005,1,Severe Storm/Thunder Storm/ Wind,2,1,0,0,14288,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,19449.11054415291
2005,2,Severe Storm/Thunder Storm/ Wind,2,1,0,0,19581658,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,26654943.384644188
2005,2,Coastal,2,1,24,0,0,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,0
2005,3,Lightning,2,1,0,0,11421809,0.0281,0.0364,0.041,0.0484,1.342488653,1.0281,15547594.194792874
